0,chr1: 0~32Mb,chr1: 32~64Mb,chr1: 64~96Mb,chr1: 96~128Mb,chr1: 128~160Mb,chr1: 160~192Mb,chr1: 192~224Mb,chr1: 224~249Mb,chr2: 0~32Mb,chr2: 32~64Mb,chr2: 64~96Mb,chr2: 96~128Mb,chr2: 128~160Mb,chr2: 160~192Mb,chr2: 192~224Mb,chr2: 224~243Mb,chr3: 0~32Mb,chr3: 32~64Mb,chr3: 64~96Mb,chr3: 96~128Mb,chr3: 128~160Mb,chr3: 160~192Mb,chr3: 192~197Mb,chr4: 0~32Mb,chr4: 32~64Mb,chr4: 64~96Mb,chr4: 96~128Mb,chr4: 128~160Mb,chr4: 160~190Mb,chr5: 0~32Mb,chr5: 32~64Mb,chr5: 64~96Mb,chr5: 96~128Mb,chr5: 128~160Mb,chr5: 160~180Mb,chr6: 0~32Mb,chr6: 32~64Mb,chr6: 64~96Mb,chr6: 96~128Mb,chr6: 128~160Mb,chr6: 160~170Mb,chr7: 0~32Mb,chr7: 32~64Mb,chr7: 64~96Mb,chr7: 96~128Mb,chr7: 128~159Mb,chr8: 0~32Mb,chr8: 32~64Mb,chr8: 64~96Mb,chr8: 96~128Mb,chr8: 128~146Mb,chr9: 0~32Mb,chr9: 32~64Mb,chr9: 64~96Mb,chr9: 96~128Mb,chr9: 128~141Mb,chr10: 0~32Mb,chr10: 32~64Mb,chr10: 64~96Mb,chr10: 96~128Mb,chr10: 128~135Mb,chr11: 0~32Mb,chr11: 32~64Mb,chr11: 64~96Mb,chr11: 96~128Mb,chr11: 128~134Mb,chr12: 0~32Mb,chr12: 32~64Mb,chr12: 64~96Mb,chr12: 96~128Mb,chr12: 128~133Mb,chr13: 0~32Mb,chr13: 32~64Mb,chr13: 64~96Mb,chr13: 96~115Mb,chr14: 0~32Mb,chr14: 32~64Mb,chr14: 64~96Mb,chr14: 96~107Mb,chr15: 0~32Mb,chr15: 32~64Mb,chr15: 64~96Mb,chr15: 96~102Mb,chr16: 0~32Mb,chr16: 32~64Mb,chr16: 64~90Mb,chr17: 0~32Mb,chr17: 32~64Mb,chr17: 64~81Mb,chr18: 0~32Mb,chr18: 32~64Mb,chr18: 64~78Mb,chr19: 0~32Mb,chr19: 32~59Mb,chr20: 0~32Mb,chr20: 32~62Mb,chr21: 0~32Mb,chr21: 32~48Mb,chr22: 0~32Mb,chr22: 32~51Mb
2040,0.0008414999999999999,0.0010297000000000001,0.00099797,0.00052378,0.00025541,0.00041004,0.0010642999999999998,0.001511,0.0013631,0.0015681,0.00038062,0.00038914,0.00093044,0.0011488,0.00071706,-5.4196e-05,0.0017135000000000002,0.00085274,0.0015663,0.0011579000000000001,0.00072149,0.00077454,0.00014534,0.0014009,0.00039325,0.0011570999999999999,0.00066686,0.0010347000000000002,0.0011661,0.00050511,0.00071035,0.00065922,0.00045025,0.00095577,0.00059839,0.00094678,0.00057346,0.0007787000000000001,0.0011279999999999999,0.00067951,0.00060531,0.00085855,0.00053266,0.00085716,0.0018643000000000002,0.00072495,0.0022819000000000003,0.0008883,0.00032504,0.00041261,0.00097447,0.0015641,0.00029079999999999997,0.00087201,0.0005772,0.00064491,0.0010902999999999998,0.00069452,0.00061546,0.0011086,0.00047569999999999996,0.00087784,0.00026355,0.00086589,0.0012625,-3.8057e-05,0.00081483,0.00026503,0.00097816,0.001426,0.0001962,0.00029132,0.00058683,0.00084191,0.00011504,0.00016809,0.0011494,0.0012898,0.00072617,0.00023689,0.00089807,0.0011427999999999998,0.00026099,0.001472,0.00075551,0.0013713,0.00072668,0.00070484,0.00045289,0.0009632999999999999,0.0014158,7.9798e-05,0.00081654,0.00061833,0.00064631,0.0010066,0.00016503,0.00067263,7.3377e-05,0.00071993
20421,0.00048952,0.0015768,-4.615e-05,-0.00026624,0.00025526,0.00029155,0.00022854,0.002464,0.0010714000000000001,0.00069867,0.00091464,0.00074516,0.00075451,0.0012119000000000001,0.00044319999999999993,0.00040802,0.00034296,0.001584,0.00093326,0.0018894000000000003,0.00072145,0.00088278,0.00020343,0.00025257,0.0014808,-0.00042302,0.0003573,0.0011290999999999999,0.00047152,-0.00052937,0.0004726,0.0010584000000000001,0.0010519,0.0011654000000000002,0.0024494,0.0031184999999999997,0.00061455,0.00034127,0.0017722999999999999,0.00065479,0.00028367,0.0019619,0.00090608,0.0021359,0.001392,0.00095902,0.00083457,0.00053013,-0.0001348,0.00037062,0.00056061,0.0013024,-7.8473e-05,0.00025691,0.0014149000000000002,-0.00027377,0.001545,0.00097939,0.0012915,0.0011120999999999998,0.00046137,0.001151,0.00023832,0.0011654999999999999,0.0013128,0.00037613,0.0014984000000000002,8.832299999999999e-05,-0.000346,0.0018345,-0.00032393,-0.00022104,0.00025534,0.0012402000000000001,0.0012043,0.00017590000000000002,0.00085418,0.0017167999999999999,0.0019785999999999996,0.00047844,0.001268,0.0018409000000000003,8.525799999999999e-05,-0.00021234,0.00023648,-8.1847e-05,0.00045332,0.00080536,3.7979000000000003e-05,0.00069113,0.0016794,0.00013221,0.0019287,0.00065625,0.0011417,0.0023009,0.001348,0.00087585,0.00048213,0.00071481
1110,0.0010818,0.00068065,0.00065426,0.00046854,0.00032665,0.00010884,0.00065094,0.00024487,0.00037421,0.00064133,0.00011046,0.00042798,0.00082625,0.00060596,0.00081813,0.00018313,0.00074893,0.00049344,0.0006562,0.00050121,0.0004668,0.00037174,8.9904e-05,0.00047444,0.00057539,0.00036329,0.0002041,0.00045036,0.00023671,0.0004737,0.00034823,0.00053284,0.00042445,0.00052209,0.00057198,0.00084368,0.00092412,0.00015623,0.00035926,0.00036011,0.00014142,0.00064724,0.00019765,0.00053192,0.00045347,0.00024289,0.0010126,0.00062705,0.0006077000000000001,0.00035942,0.00034588,0.00038637,0.00021758,0.00034649999999999997,0.00047946,0.00045119,0.00060763,0.00040099,0.00048574,0.00050579,8.0123e-05,0.00033383,0.00048953,0.00053528,0.00033524,0.00017071,0.0006730000000000001,2.3816e-05,0.00014401,0.00050803,2.4091e-05,0.00011645,0.00050769,0.0009007999999999999,0.00022086,0.00023224,0.00082945,0.00051986,0.0002588,0.00018734,0.00036791,0.00052587,8.6561e-05,0.00090444,0.00030172,0.00058808,0.00061227,0.000665,0.00043822,0.00029265,0.00030026,0.00018069,0.00037586,0.00071935,0.00037241,0.00077922,0.0003593,0.00038858,6.6356e-05,0.00043526
5109_irnt,0.0013054,0.0009122,-2.6386999999999997e-05,0.00026178,-6.0898e-05,-0.00036204,-0.00018343,0.00057938,0.00077924,0.0003747,0.00096278,0.00074005,-0.00031095,0.00050963,0.0013568,-0.00019025,0.0024850000000000002,0.00034477,-0.00053663,0.0011417,0.00086532,-6.2768e-05,6.972e-05,-0.00037767,0.00099841,0.0012220999999999998,0.0013204,0.00059186,0.00074665,1.0158e-05,-3.9495e-05,0.00027305,-0.00015965,0.0010187000000000002,0.00018091,0.0014997,0.00039237,0.00052619,0.0011246,-0.00048092,-0.00048397,-0.00077699,0.00053305,0.00077287,0.00086551,0.00046993,-0.00013645,0.00078556,-0.00051627,0.0009176,-0.00086151,0.0024906999999999998,0.00067492,0.00053884,0.0011680999999999998,0.0014417,-3.1760999999999996e-05,-5.7753e-05,0.00016803,0.00021469,0.00042407,0.0020863,0.00038527,0.00080803,0.0013788000000000001,0.00076598,0.0010785,0.00057695,0.00082237,-0.0011260999999999999,0.00062479,-0.00063447,-0.00040457,7.5892e-05,-0.00073411,0.0005636,0.001281,-0.00018923,-0.00020014,0.00011712,-0.00058616,0.0007708999999999999,0.00050821,0.0012385,5.1555e-05,0.0030456,0.0012745,0.0014309000000000001,0.00061093,-0.0010369,-0.00010174,-6.1488e-06,-0.00047906,8.776799999999999e-05,0.00095249,0.0019692,0.00043317,0.0012235999999999998,0.00036877,0.00034331
6032_irnt,0.00049444,0.0012738,0.00066969,0.0016434000000000002,0.00022066,0.00011009999999999999,0.00018804,0.0012737,0.00081438,0.00052075,6.8294e-05,0.00041329,0.00078707,0.00042535,0.0013899000000000001,0.00080575,-0.00016384,0.00073001,0.00035331,0.00032862,0.0017211,0.00050541,0.00018771,0.001094,-0.00052689,0.00033817,0.0017912,-5.6695e-05,-0.00098447,-0.00020527,0.00024294,-0.0009076,-9.3575e-05,0.0001306,0.00071958,-0.00015754,0.00080246,0.00039122,0.0012483,0.0009124000000000001,-0.00019937,0.00070697,0.00035082,-4.8473e-05,0.0007551,0.00030393,0.0009793,0.00027993,-0.00055754,0.00035733,-0.00024538,-7.831199999999999e-05,0.00021294,0.00055962,9.8542e-05,0.00015561,0.0005462999999999999,-0.00038043,-0.00099903,0.0013461999999999999,2.6164000000000002e-05,0.00042305,0.00068243,0.0014357,0.0001636,5.3256000000000006e-05,2.2924000000000003e-06,0.00055371,0.00083869,0.00010017,-0.00025988,0.00026098,0.00075269,0.00014467,1.7598e-05,0.0013115,0.00042259,0.00017392,-0.00039869,0.00012209,0.00087215,0.0020129,0.00065307,-0.00020403,8.221799999999999e-05,0.00028308,0.0015155,0.001181,-0.00011444,0.00027009,0.0017350999999999998,0.00098748,0.0022140999999999997,0.0013198,6.186600000000001e-05,0.0012067,-0.00073466,2.9183e-05,0.00053399,-0.00078344
5161_irnt,0.0024693000000000002,0.001364,0.00099073,0.0010047,0.00037644,-3.4464e-05,3.0217e-05,-0.00027514,-0.0013693,0.0021016999999999997,0.00032948,5.7288000000000004e-05,0.00094713,0.00014067,-4.5428999999999995e-05,0.0003663,-0.0013105,0.00061266,-2.2596e-05,0.0003739,0.00011397,0.00019847,-3.8797e-05,0.0001001,0.00042953,-0.0002266,0.00090953,0.00067959,0.00057206,0.0006946000000000001,0.00015117,-0.00063473,-0.00024967,0.0016694000000000004,0.00038659,-0.0011821,0.00026354,-1.3555999999999999e-05,0.00091289,-0.00064228,8.538799999999999e-05,-0.0015276,0.00069349,0.0021255,0.00015513,0.00040236,0.00056435,-0.00038958,8.583700000000001e-05,-1.1412e-05,0.00012215,0.0006998999999999999,0.00053812,-0.00059068,0.0010337,0.00077673,0.0005716,-0.00074945,0.00066954,0.0016262,-0.00035006,0.0012732999999999998,0.0010457,-0.00039210000000000004,0.00036452,4.6788e-05,0.00053366,0.0011202999999999999,0.0012261,0.00055098,-0.0010986,0.00045634,0.00052982,0.0014849,-0.0014942,0.00044884,0.0014837,0.0015052,-0.00075001,0.00018372,-3.5283e-05,0.0012203,0.00038441,0.0013516,0.00019072,0.0013127,-0.00058785,6.6123e-05,0.00036034,0.0002448,0.0012282999999999999,-0.00058641,0.00093102,-0.00026145,0.00046639999999999995,-0.00073901,0.00083745,-0.0011715999999999999,0.000259,0.00022147
2734,0.0012203,0.00036197,0.00076628,0.00077131,0.00020174,0.00066177,0.00026091,9.3706e-05,0.00059166,0.00078791,0.00064019,0.00055934,0.00017049,0.00050104,0.00033082,0.0007087,0.00045661,0.00081571,0.00081948,0.00051363,0.00077841,0.00025463,0.00013058,0.00032395,0.00042734,0.00046079,0.00048748,0.0005226,0.00050432,0.00042285,0.00021062,0.00094558,7.212600000000001e-05,0.00060462,1.7015999999999998e-05,0.00046174,0.00027965,0.00020116,0.00048144,0.0010260999999999998,0.00019122,0.00066954,9.8434e-05,0.00028624,0.00042608,0.00048236,0.00073083,0.00034015,0.00038253,8.5273e-05,0.00057565,0.0013414000000000002,3.9541e-05,0.00039162,0.00054872,0.00019207,0.0004242,0.00013791,0.00040858,0.00074923,0.00018534,0.00039519,0.00023796,0.00041363,0.00037118,0.00043311,0.00047652,0.00057259,0.00056895,0.00011811,6.5219e-05,2.4159e-05,0.00066861,0.00031994,0.00058076,0.00041789,0.00051666,0.00028003,0.00067485,0.00011831,0.00011052,0.00024208,0.00027227,0.0011253,0.00032237,0.00070906,0.0005752000000000001,0.00077084,0.00094353,0.0005407999999999999,0.00072126,0.00034233,0.00052639,0.00024503,0.00029572,0.00034145,0.00018907,8.537200000000001e-05,0.00050681,0.00047271
4195_irnt,0.00062174,0.00028398,0.00074218,0.00030369,0.00032412,0.00025944,9.000200000000001e-05,0.00040251,0.00067169,0.00058609,0.00017721,0.00053649,0.00021607,0.00061813,0.00077951,0.00032417,0.00064876,0.00032013,0.00020399,0.00023156,0.000118,0.00043761,-0.0003141,0.00089155,4.8436e-05,0.00012512,0.00024391,0.00098072,0.00042751,3.9219e-05,0.00014231,0.0013970999999999999,7.7462e-05,0.00035469999999999995,0.00054471,0.0016555999999999997,0.0014585000000000002,0.00042871,0.0016422999999999997,0.0002358,0.0009042999999999999,0.00044429,0.00056475,0.00018907,0.00033565,0.0014213,0.0012267,0.00036979,0.00073708,0.00030862,0.00026017,0.00023666,-6.057e-05,0.00046304,0.0010295,0.00072916,0.00024204,0.00026175,0.00018667,0.0012689,0.00063401,0.0002592,0.00033119,-6.0865e-05,0.00072407,0.00072216,0.00045334,0.0006415,0.00084283,0.00037976,6.0661e-05,-0.00037921,0.00027436,0.00012561,0.00015983,0.00020965,0.00026946,0.00054225,3.2278000000000005e-05,-3.4207e-05,0.00038732,0.0005271,0.00025268,0.00068777,-0.00012354,0.0012005000000000002,0.0008211000000000001,0.00024572,0.00011085,0.00068411,0.00022109999999999998,0.00032459,0.00074306,0.00033969,0.00048378,0.0014608,9.518e-05,-5.3467e-05,0.00023677,0.00027912
20403,0.00057531,0.0014443,0.00081162,0.00010985,0.00010594,0.00033665,0.00087616,0.00069366,0.00040425,0.00082631,0.00035497,0.00087098,0.00054861,-2.9585e-05,0.00070972,0.00015291,0.00040853,0.00057035,0.00080097,-1.9295e-05,0.00033807,0.00046903,-6.5237e-05,-0.00032973,0.00062026,-0.00010621,0.00098337,0.00061369,2.0403e-05,0.00012451,-8.825200000000001e-05,0.00089584,0.00096052,0.00044137,0.00091899,-0.0003932,4.8982e-05,7.4028e-05,0.00055682,-8.6355e-05,0.00017948,0.00020173,0.000471,0.00063851,0.00017591,-0.00011055,0.0002807,8.494799999999999e-05,0.00056024,0.00042396,0.00070767,0.00080713,0.00013354,0.00014911,0.00066564,0.00012233,0.00036856,-5.8167e-05,0.00049669,0.00059968,0.00055056,0.001204,0.00078185,0.00086545,0.00087146,0.00024572,-0.00041341,0.00035688,0.0009641,0.00045632,5.028e-05,0.00032192,0.00015523,6.8684e-05,0.00023932,0.0001268,0.00074057,0.00077095,0.0008505000000000001,0.00046287,0.00089915,0.00024361,0.00022543,0.00040362,0.00016751,0.00062958,0.00117,0.0010717,0.00069705,0.00061825,0.00031879,-9.658e-05,0.00039568,0.00042556,0.0011653,0.00031425,-6.8352e-05,-2.3164e-05,0.00017622,0.00049299
4581,0.00093431,0.0007194,0.0011097000000000001,1.3626e-05,-3.7415e-05,0.00045916,0.00076017,0.00077381,0.0011262,0.00070011,0.00043976,5.502e-05,0.00082661,0.00037421,0.00035947,0.00042748,0.00075122,0.0010029,0.00096959,0.00052823,4.1287e-05,0.00038029,-9.8675e-05,0.00049232,0.00026836,-0.00012964,0.00061651,-0.00015993,0.00076477,0.00032509,0.00015179,0.00045485,0.0013120999999999999,0.00041648,0.00022619,0.00030359,0.00053757,0.00059519,0.00040937,0.00082582,6.6921e-05,0.00047528,-4.5968000000000004e-05,0.00050708,0.00034341,0.00023466,0.00037427,5.1078e-06,0.00038473,0.00040361,0.00037431,0.00085175,-6.2049000000000005e-06,0.00025896,0.00070697,0.00052903,0.00085594,0.00012384,0.00028655,9.6053e-05,9.8282e-05,0.00059746,0.00023548,0.00037181,0.00023716,0.00041317,0.00065919,0.00015673,0.00055791,0.00077711,-8.9001e-05,5.8016e-05,0.00061504,0.0013824999999999998,0.0011436,0.00029155,8.6667e-06,0.00062954,0.00083603,-0.00014261,6.2415e-05,0.00055767,-3.9566999999999996e-05,0.00076028,0.00058494,0.00092547,0.00021146,0.00058481,0.00087172,0.00018530000000000003,0.0011035,-9.4453e-05,0.00088316,0.00053147,0.00078345,0.00089437,0.00032036,4.952e-05,-4.2458999999999994e-05,0.00024284
6149_6,0.0008,0.0013,0.0015,0.001,0.0006,0.001,0.0009,0.0009,0.0016,0.0013,0.0008,0.0006,0.0012,0.0013,0.0012,0.0007,0.0017,0.0011,0.0012,0.0004,0.0009,0.0007,0.0002,0.0019,0.0007,0.0011,0.0006,0.0008,0.0004,0.0008,0.0013,0.0008,0.0009,0.0022,0.0017,0.0018,0.0018,0.0004,0.0008,0.0009,0.0005,0.0007,0.0005,0.001,0.0005,0.0011,0.0023,0.0004,0.0012,0.0009,0.0007,0.0018,0.0006,0.001,0.0006,0.0011,0.0015,0.0008,0.0011,0.0013,0.0002,0.001,0.0001,0.0013,0.0017,0.0006,0.0013,0.0006,0.0008,0.0011,-0.0002,0.0001,0.0011,0.0006,0.0006,0.0005,0.0007,0.0012,0.0006,-0.0002,0.0015,0.0013,0.0003,0.0016,0.0011,0.0011,0.001,0.0024,0.001,0.0008,0.0014,0.0002,0.0014,0.0014,0.0016,0.0016,0.0003,0.0008,0.0006,0.0006
20018,0.00036383,8.4726e-05,0.00047699999999999994,0.00042059,0.0002861,0.00073382,0.00043062,0.0005667999999999999,0.00086032,0.00079221,0.00060599,2.6446e-05,0.00066353,0.00058254,0.00043231,0.00022612,0.0012619999999999999,0.00086053,0.00021285,0.00097665,0.00059264,0.00056442,-2.969e-06,0.00078484,0.00032192,0.00021731,0.00012995,0.00038416,0.00045225,0.00048402,0.00019830000000000002,0.0008125,0.00038071,-2.2604000000000002e-05,0.00052349,0.0015399,0.00090138,0.00014512,0.00062488,0.00039101,-0.00011079,0.00071605,0.00015232,0.00091491,0.00056509,0.0019314,0.00026393,6.0299999999999995e-05,0.00076741,0.00042202,0.00068277,0.00028711,-0.00015017,0.00051524,0.00056212,0.00040248,0.00040533,-9.897600000000001e-05,0.00047583,0.0012249000000000001,0.00029873,0.00011173,0.00039498,0.00062021,0.00083211,0.00047391,0.00036203,0.00070352,0.00043096,0.00053495,0.00026173,-0.00011641,0.00047249,0.00015536,7.1065e-05,0.00031305,0.00072504,0.00027458,6.9288e-05,0.00021258,0.00038122,0.00063351,-6.2325e-05,0.00039583,0.00025271,0.00046675,0.0011637000000000002,9.467799999999999e-05,0.00033653,0.00025988,0.00028456,0.00024917,0.00049358,0.0011557,-7.555100000000001e-05,0.00054188,6.2954e-05,0.00018407,0.00022701,0.00051576
6154_100,0.00068244,0.00074039,0.0011359999999999999,0.00070784,0.00064699,0.0011777,0.00096721,0.00064617,0.0012061,0.00098775,0.00012938,0.00092302,0.00037833,0.00060704,0.00089205,0.00098636,0.0012469000000000002,0.00069801,0.00099721,0.00038489,0.00088677,0.00043808,8.7636e-05,0.00052329,0.00062342,0.00050675,0.00094157,0.00061314,0.00027763,0.0003102,0.00071287,0.00051805,0.00074056,0.00049841,0.00071002,0.0022088,0.0012797000000000002,0.00048073,0.0010559,0.00036,0.00052103,0.00088833,0.00060907,0.00035848,0.0007494,0.00072723,0.00058489,0.000404,0.0010197000000000001,0.00060963,0.00063224,0.001013,0.00015873,0.0005069,0.0011646,0.00035944,0.0011155,0.00028688,0.00060086,0.00090977,0.00029644,0.00053012,0.0004731,0.00093607,0.00074802,0.00022376,0.00078974,0.00077773,0.0005558,0.001351,0.00046733,0.0001167,0.00071465,0.0013767999999999999,0.00045657,0.00025294,0.00054012,0.0012397999999999999,0.00039667,-8.561e-05,0.00086616,0.00075468,0.00043154,0.0010972000000000002,0.0005608,0.0012382,0.00048871,0.0015052,0.00045083,0.00077488,0.00038081,0.000294,0.00093173,0.00052836,0.00080862,0.0008806,0.0002379,0.00062823,0.00023548,0.0005388
6153_1,0.0031785999999999997,0.0018953,0.00053881,0.0013914,0.0005229,0.001031,0.0011649000000000002,0.001005,0.0049611,0.0019175000000000002,0.00070688,0.0015595000000000001,0.00087914,0.0012526,0.0017212,0.0014575,0.0023611,-4.5802e-05,0.00081127,-0.00042458,0.0023,0.00066014,-0.00047216,0.0013209,0.00017783,0.0011855000000000001,1.3161e-05,0.0012613,4.0966999999999996e-05,0.00084698,0.00089754,0.0017015999999999997,0.00073548,0.0010321,0.00057492,0.0021198000000000002,0.0024965,0.00080817,0.0012183,0.0007399,0.0027839,0.0033546,0.00063791,0.00091349,0.00059039,0.0011032,0.0029999000000000002,0.00054998,0.00066407,0.0016848,0.0010331,0.00079401,-0.0003285,0.00096249,0.0012075,0.0013858,0.00046108,0.00048306,0.00055222,0.00079573,-3.4686e-05,0.0030007,0.00051743,0.0019552,0.0039181,0.00011048,0.0017058,0.00056849,0.0011073,0.004089199999999999,0.00011699,0.00028900000000000003,0.0015538,-0.0003,0.00039679,0.00050241,0.00026452,0.00025254,-0.00013577,0.00011312,0.001134,0.00084738,0.00024973,0.0019574,0.00083549,0.00078147,0.0017585,0.0023213,0.001731,0.00026583,0.00046184,2.8263e-05,0.0035199,0.0041083,0.0011879000000000002,0.003432,-0.00035539999999999997,0.001103,0.00045901,0.0015446
6159_100,0.00056773,0.0010042,0.0012656,0.00068855,0.00056266,0.0009175,0.00094122,0.00034537,0.0013109999999999999,0.0010026,0.00046268,0.0006801,0.00060617,0.00077722,0.0011455,0.00055395,0.00053347,0.0011265000000000001,0.00070969,0.00070303,0.00084313,0.00042098,8.1791e-05,0.00083737,0.0008267000000000001,0.00020445,0.0005482999999999999,0.00052606,0.00043571,0.0005524,0.0006703,0.00075464,0.00084499,0.00043549,0.0012014,0.0015173,0.00088165,0.00057582,0.00082358,0.00094005,0.0004943,0.0013425999999999998,0.00074074,0.00065682,0.00083556,0.00055915,0.0005972999999999999,0.00065034,0.00051252,0.00029375,0.0010093,0.00093202,4.4291999999999995e-05,0.00018894,0.001347,0.00029716,0.0014569000000000001,0.00032703,0.0003051,0.00062001,0.00035269999999999995,0.00068439,0.00056734,0.00072177,0.00042287,0.00036783,0.00087473,0.00049918,0.00078684,0.0012222000000000001,0.0002914,0.00048457,0.001091,0.00058041,0.00056733,0.00068771,0.00042229999999999996,0.0010198,0.00025297,-1.4097e-06,0.00091011,0.0013429,4.1037e-05,0.0012322000000000001,0.0009499,0.0019814,0.00072341,0.0010812999999999999,0.00074718,0.00065913,0.0012505,0.00036525,0.0007962999999999999,0.001033,0.0011482999999999999,0.00081089,0.0004201000000000001,0.00029769,0.00044667,4.9373e-05
1239,0.00041561,0.00061695,0.00070418,0.00047708,0.0002918,0.00022436,0.00070322,0.00033426,0.00057516,0.00090291,0.00020005,0.00046561,0.00058341,0.00059209,0.00051002,0.0003891,0.00073893,0.00033824,0.00056451,0.00025582,0.00056928,0.00024969,2.1846e-05,0.00058932,0.00061847,0.00031926,0.00034263,0.00057187,0.00037123,0.00047859,0.00029649,0.00057282,0.00041929,0.00054302,0.00083923,0.00046666,0.00044214,0.00024304,0.00046447,0.00046224,7.0452e-05,0.00035210000000000005,0.00050912,0.00031708,0.00069554,0.00042017,0.0011998,0.00022647,0.00030281,0.0001147,0.00034507,0.00072825,9.9331e-05,0.00049574,0.00064733,0.00064259,0.00037283,0.00048026,0.00042173,0.00075201,-1.4111e-05,0.00065786,0.00044334,0.00041577,0.00052925,0.00017814,0.00051856,0.00014016,0.00038623,0.00074341,8.345299999999999e-05,3.3317000000000002e-06,0.00042498,0.00027716,0.00013846,0.00032677,0.00059558,0.00049219,0.00061399,1.1167e-05,0.00051358,0.00053639,0.00016131,0.00074251,0.00038328,0.00047845,0.00046146,0.000295,0.00027943,0.00031852,0.00043363,0.000134,0.00011356,0.00071079,0.00032651,0.00069064,8.469e-05,0.00027186,0.00022464,0.00051102
20454,-0.0029069000000000005,-0.00048570000000000004,-0.0009182000000000001,-0.00020439,0.00025245,0.00054689,-0.0016289000000000002,0.00061996,0.001945,0.00065003,0.0036436,0.00092789,-0.00027487,-0.0011863,-0.00011572,-0.00076421,0.0016524,0.0014602,0.00068322,0.004227600000000001,0.00084002,-0.00030336,0.00095078,0.0035453000000000004,0.0012706,0.0016289000000000002,-0.00013548,0.00037448,0.00064769,-0.001369,0.00087106,-0.00044553,0.0005364,0.00042722,0.0020381,0.001417,0.0016749000000000002,-0.0019491,0.00075498,0.00066588,-0.0011606,0.0018339000000000003,0.00045063,-0.00019189,0.00039971,0.0020210000000000002,0.0024324999999999998,0.0009256000000000001,-0.0012435,0.00029022,0.0007974,0.00026822,0.0011792,0.0017994,6.1512e-05,-0.00030976,0.0013942,0.00025219,0.00029477,0.0010609000000000003,-0.00058456,-0.00028510000000000005,-8.764600000000001e-05,0.00040064,0.00093896,0.00039765,-0.00014637,0.0010237,0.002101,0.00054122,0.00036572,-0.00054513,0.0025294000000000002,-0.0022271,0.0029760000000000003,-0.00034153,-2.829e-05,0.00019648,-0.00043387,0.00026916,-0.0029042,-0.0010297000000000001,0.0013212999999999999,0.00010841,-0.00031793,0.0016347999999999998,-0.0010835999999999999,-0.00075068,0.00033334,-0.0007134,0.0011958000000000001,0.00094183,0.0012229,0.0013995,0.0011993,-0.00016164,-0.0012919000000000001,-0.0026956,-0.00035566,0.0042088
20418,0.00090521,0.0011158,-0.00049289,-0.00027808,-0.00028142,0.00062731,1.0901e-05,-0.00017934,0.00011799,0.00072124,0.0010782,0.0013755,0.0016975999999999998,0.0010559,-0.0011967,-0.0008613999999999999,0.00056071,0.00052188,3.3001e-05,-0.0002748,-0.0012335999999999998,-0.00046029,-0.00066743,-0.00047732,0.0003995,-0.00089913,-0.00014144,-0.0001849,0.0016122,0.0021613,0.00011561,-0.00017769999999999998,0.00064226,0.00079376,-6.4423e-05,-0.00031717,0.00077469,8.489700000000001e-05,0.001001,0.00023813,0.0011364,-9.096600000000001e-05,0.00032577,0.001175,-6.5555e-05,0.00035747,0.0013168,-6.1396e-05,0.0018976,0.0019079000000000001,-0.00043868,0.00038622,-0.00037004,8.2781e-05,0.0016448,0.0008148999999999999,0.00028087,0.00037549,0.0017218,0.0012252,-0.0010228,-0.0014088,-4.7298e-05,4.736899999999999e-05,0.0011476,0.0004152,3.643e-05,0.0005433,0.00063224,-0.00034395,0.00049859,0.00012367,0.00099796,-8.620299999999999e-05,-0.0003077,0.00084466,0.0024125,0.00068283,0.00014248,0.00073361,0.00087615,-0.00025779,9.207e-05,0.0029842,0.0006822999999999999,0.0013425999999999998,-0.00036727,0.0013604,0.00063449,0.0005964,0.00033318,-0.00080968,0.0010264,0.00010543,0.00055356,0.0010527000000000002,0.00031117,0.00016269,-0.0011252,0.00041043
399_irnt,0.00044153,0.00051061,0.00053424,0.00043724,0.00024057,0.00042741,0.00084503,0.00025069,0.00064905,0.00089932,0.00036312,0.00048717,0.00075759,0.00053761,0.00032296,0.00037672,0.00064499,0.00044824,0.0005826000000000001,0.00035297,0.00062519,0.00020643,0.00013813,0.00042412,0.00035452,0.00029517,0.00037651,0.00035811,0.00034707,0.00030658,0.00032931,0.0006345,0.00022440000000000003,0.00059023,0.00065375,0.00065506,0.0004994,0.00040881,0.00044008,0.00055585,0.00014774,0.00042066,0.00030515,0.00029822,0.00043787,0.0005915,0.00064821,0.00024447,0.00074639,0.00029634,0.00036087,0.00045334,0.00012777,0.00046867,0.00043578,0.00024999,0.00019983,3.945e-05,0.00052488,0.00095378,9.246700000000001e-05,0.00053966,0.00017765,0.00023221,0.00068779,0.00039179,0.0005918,0.00033852,0.00024857,0.00064336,8.5965e-05,0.00034362,0.00058203,0.00058667,0.00056216,0.00014525,0.00035052,0.00012615,0.00033214,7.353600000000001e-05,0.00050775,0.0006353,0.00013055,0.0013932,0.00028984,0.00077348,0.00045896,0.00044950000000000003,0.00045988,0.00030879,0.0005993,6.128399999999999e-05,0.00067673,0.00050619,0.00026089,0.00064579,0.00034139,0.00021831,0.00031807,0.00055086
